GEO_ID,NAME,POPGROUP,POPGROUP_LABEL,B01003_001E,B01003_001M,,,fips,county,state
0500000US21131,"Leslie County, Kentucky",1,Total population,10622,*****,KY,,21133,Letcher County,KY
0500000US21133,"Letcher County, Kentucky",1,Total population,21784,*****,KY,,21135,Lewis County,KY
0500000US21135,"Lewis County, Kentucky",1,Total population,13103,*****,KY,,21137,Lincoln County,KY
0500000US21137,"Lincoln County, Kentucky",1,Total population,24314,*****,KY,,21139,Livingston County,KY
0500000US21139,"Livingston County, Kentucky",1,Total population,8989,*****,KY,,21141,Logan County,KY
0500000US21141,"Logan County, Kentucky",1,Total population,27319,*****,KY,,21143,Lyon County,KY
0500000US21143,"Lyon County, Kentucky",1,Total population,8700,*****,KY,,21145,McCracken County,KY
0500000US21145,"McCracken County, Kentucky",1,Total population,67394,*****,KY,,21147,McCreary County,KY
0500000US21147,"McCreary County, Kentucky",1,Total population,17044,*****,KY,,21149,McLean County,KY
0500000US21149,"McLean County, Kentucky",1,Total population,9182,*****,KY,,21151,Madison County,KY
0500000US21151,"Madison County, Kentucky",1,Total population,92194,*****,KY,,21153,Magoffin County,KY
0500000US21153,"Magoffin County, Kentucky",1,Total population,11818,*****,KY,,21155,Marion County,KY
0500000US21155,"Marion County, Kentucky",1,Total population,19556,*****,KY,,21157,Marshall County,KY
0500000US21157,"Marshall County, Kentucky",1,Total population,31662,*****,KY,,21159,Martin County,KY
0500000US21159,"Martin County, Kentucky",1,Total population,11394,*****,KY,,21161,Mason County,KY
0500000US21161,"Mason County, Kentucky",1,Total population,17103,*****,KY,,21163,Meade County,KY
0500000US21163,"Meade County, Kentucky",1,Total population,29735,*****,KY,,21165,Menifee County,KY
0500000US21165,"Menifee County, Kentucky",1,Total population,6149,*****,KY,,21167,Mercer County,KY
0500000US21167,"Mercer County, Kentucky",1,Total population,22470,*****,KY,,21169,Metcalfe County,KY
0500000US21169,"Metcalfe County, Kentucky",1,Total population,10275,*****,KY,,21171,Monroe County,KY
0500000US21171,"Monroe County, Kentucky",1,Total population,11269,*****,KY,,21173,Montgomery County,KY
0500000US21173,"Montgomery County, Kentucky",1,Total population,28084,*****,KY,,21175,Morgan County,KY
0500000US21175,"Morgan County, Kentucky",1,Total population,13772,*****,KY,,21177,Muhlenberg County,KY
0500000US21177,"Muhlenberg County, Kentucky",1,Total population,31011,*****,KY,,21179,Nelson County,KY
0500000US21179,"Nelson County, Kentucky",1,Total population,46440,*****,KY,,21181,Nicholas County,KY
0500000US21181,"Nicholas County, Kentucky",1,Total population,7517,*****,KY,,21183,Ohio County,KY
0500000US21183,"Ohio County, Kentucky",1,Total population,23861,*****,KY,,21185,Oldham County,KY
0500000US21185,"Oldham County, Kentucky",1,Total population,67586,*****,KY,,21187,Owen County,KY
0500000US21187,"Owen County, Kentucky",1,Total population,11160,*****,KY,,21189,Owsley County,KY
0500000US21189,"Owsley County, Kentucky",1,Total population,4094,*****,KY,,21191,Pendleton County,KY
0500000US21191,"Pendleton County, Kentucky",1,Total population,14625,*****,KY,,21193,Perry County,KY
0500000US21193,"Perry County, Kentucky",1,Total population,28421,*****,KY,,21195,Pike County,KY
0500000US21195,"Pike County, Kentucky",1,Total population,58914,*****,KY,,21197,Powell County,KY
0500000US21197,"Powell County, Kentucky",1,Total population,13050,*****,KY,,21199,Pulaski County,KY
0500000US21199,"Pulaski County, Kentucky",1,Total population,64717,*****,KY,,21201,Robertson County,KY
0500000US21201,"Robertson County, Kentucky",1,Total population,2196,*****,KY,,21203,Rockcastle County,KY
0500000US21203,"Rockcastle County, Kentucky",1,Total population,16167,*****,KY,,21205,Rowan County,KY
0500000US21205,"Rowan County, Kentucky",1,Total population,24654,*****,KY,,21207,Russell County,KY
0500000US21207,"Russell County, Kentucky",1,Total population,17909,*****,KY,,21209,Scott County,KY
0500000US21209,"Scott County, Kentucky",1,Total population,56267,*****,KY,,21211,Shelby County,KY
0500000US21211,"Shelby County, Kentucky",1,Total population,47523,*****,KY,,21213,Simpson County,KY
0500000US21213,"Simpson County, Kentucky",1,Total population,19324,*****,KY,,21215,Spencer County,KY
0500000US21215,"Spencer County, Kentucky",1,Total population,19256,*****,KY,,21217,Taylor County,KY
0500000US21217,"Taylor County, Kentucky",1,Total population,25948,*****,KY,,21219,Todd County,KY
0500000US21219,"Todd County, Kentucky",1,Total population,12206,*****,KY,,21221,Trigg County,KY
0500000US21221,"Trigg County, Kentucky",1,Total population,14067,*****,KY,,21223,Trimble County,KY
0500000US21223,"Trimble County, Kentucky",1,Total population,8502,*****,KY,,21225,Union County,KY
0500000US21225,"Union County, Kentucky",1,Total population,13786,*****,KY,,21227,Warren County,KY
0500000US21227,"Warren County, Kentucky",1,Total population,133216,*****,KY,,21229,Washington County,KY
0500000US21229,"Washington County, Kentucky",1,Total population,11957,*****,KY,,21231,Wayne County,KY
0500000US21231,"Wayne County, Kentucky",1,Total population,19743,*****,KY,,21233,Webster County,KY
0500000US21233,"Webster County, Kentucky",1,Total population,12994,*****,KY,,21235,Whitley County,KY
0500000US21235,"Whitley County, Kentucky",1,Total population,36578,*****,KY,,21237,Wolfe County,KY
0500000US21237,"Wolfe County, Kentucky",1,Total population,6666,*****,KY,,21239,Woodford County,KY
0500000US21239,"Woodford County, Kentucky",1,Total population,26758,*****,KY,,22001,Acadia Parish,LA
0500000US22001,"Acadia Parish, Louisiana",1,Total population,58200,*****,LA,,22003,Allen Parish,LA
0500000US22003,"Allen Parish, Louisiana",1,Total population,23085,*****,LA,,22005,Ascension Parish,LA
0500000US22005,"Ascension Parish, Louisiana",1,Total population,125289,*****,LA,,22007,Assumption Parish,LA
0500000US22007,"Assumption Parish, Louisiana",1,Total population,21366,*****,LA,,22009,Avoyelles Parish,LA
0500000US22009,"Avoyelles Parish, Louisiana",1,Total population,39880,*****,LA,,22011,Beauregard Parish,LA
0500000US22011,"Beauregard Parish, Louisiana",1,Total population,36417,*****,LA,,22013,Bienville Parish,LA
0500000US22013,"Bienville Parish, Louisiana",1,Total population,13130,*****,LA,,22015,Bossier Parish,LA
0500000US22015,"Bossier Parish, Louisiana",1,Total population,128508,*****,LA,,22017,Caddo Parish,LA
0500000US22017,"Caddo Parish, Louisiana",1,Total population,239775,*****,LA,,22019,Calcasieu Parish,LA
0500000US22019,"Calcasieu Parish, Louisiana",1,Total population,212646,*****,LA,,22021,Caldwell Parish,LA
0500000US22021,"Caldwell Parish, Louisiana",1,Total population,9707,*****,LA,,22023,Cameron Parish,LA
0500000US22023,"Cameron Parish, Louisiana",1,Total population,5650,*****,LA,,22025,Catahoula Parish,LA
0500000US22025,"Catahoula Parish, Louisiana",1,Total population,9117,*****,LA,,22027,Claiborne Parish,LA
0500000US22027,"Claiborne Parish, Louisiana",1,Total population,14456,*****,LA,,22029,Concordia Parish,LA
0500000US22029,"Concordia Parish, Louisiana",1,Total population,18989,*****,LA,,22031,De Soto Parish,LA
0500000US22031,"De Soto Parish, Louisiana",1,Total population,26803,*****,LA,,22033,East Baton Rouge Parish,LA
0500000US22033,"East Baton Rouge Parish, Louisiana",1,Total population,455447,*****,LA,,22035,East Carroll Parish,LA
0500000US22035,"East Carroll Parish, Louisiana",1,Total population,7502,*****,LA,,22037,East Feliciana Parish,LA
0500000US22037,"East Feliciana Parish, Louisiana",1,Total population,19588,*****,LA,,22039,Evangeline Parish,LA
0500000US22039,"Evangeline Parish, Louisiana",1,Total population,32538,*****,LA,,22041,Franklin Parish,LA
0500000US22041,"Franklin Parish, Louisiana",1,Total population,19964,*****,LA,,22043,Grant Parish,LA
0500000US22043,"Grant Parish, Louisiana",1,Total population,22236,*****,LA,,22045,Iberia Parish,LA
0500000US22045,"Iberia Parish, Louisiana",1,Total population,70518,*****,LA,,22047,Iberville Parish,LA
0500000US22047,"Iberville Parish, Louisiana",1,Total population,30651,*****,LA,,22049,Jackson Parish,LA
0500000US22049,"Jackson Parish, Louisiana",1,Total population,15214,*****,LA,,22051,Jefferson Parish,LA
0500000US22051,"Jefferson Parish, Louisiana",1,Total population,439402,*****,LA,,22053,Jefferson Davis Parish,LA
0500000US22053,"Jefferson Davis Parish, Louisiana",1,Total population,32270,*****,LA,,22055,Lafayette Parish,LA
0500000US22055,"Lafayette Parish, Louisiana",1,Total population,241173,*****,LA,,22057,Lafourche Parish,LA
0500000US22057,"Lafourche Parish, Louisiana",1,Total population,97677,*****,LA,,22059,LaSalle Parish,LA
0500000US22059,"LaSalle Parish, Louisiana",1,Total population,14770,*****,LA,,22061,Lincoln Parish,LA
0500000US22061,"Lincoln Parish, Louisiana",1,Total population,48415,*****,LA,,22063,Livingston Parish,LA
0500000US22063,"Livingston Parish, Louisiana",1,Total population,141057,*****,LA,,22065,Madison Parish,LA
0500000US22065,"Madison Parish, Louisiana",1,Total population,10297,*****,LA,,22067,Morehouse Parish,LA
0500000US22067,"Morehouse Parish, Louisiana",1,Total population,25852,*****,LA,,22069,Natchitoches Parish,LA
0500000US22069,"Natchitoches Parish, Louisiana",1,Total population,37896,*****,LA,,22071,Orleans Parish,LA
0500000US22071,"Orleans Parish, Louisiana",1,Total population,383974,*****,LA,,22073,Ouachita Parish,LA
0500000US22073,"Ouachita Parish, Louisiana",1,Total population,160227,*****,LA,,22075,Plaquemines Parish,LA
0500000US22075,"Plaquemines Parish, Louisiana",1,Total population,23536,*****,LA,,22077,Pointe Coupee Parish,LA
0500000US22077,"Pointe Coupee Parish, Louisiana",1,Total population,20951,*****,LA,,22079,Rapides Parish,LA
0500000US22079,"Rapides Parish, Louisiana",1,Total population,130459,*****,LA,,22081,Red River Parish,LA
0500000US22081,"Red River Parish, Louisiana",1,Total population,7787,*****,LA,,22083,Richland Parish,LA
0500000US22083,"Richland Parish, Louisiana",1,Total population,20110,*****,LA,,22085,Sabine Parish,LA
0500000US22085,"Sabine Parish, Louisiana",1,Total population,22377,*****,LA,,22087,St. Bernard Parish,LA
0500000US22087,"St. Bernard Parish, Louisiana",1,Total population,43821,*****,LA,,22089,St. Charles Parish,LA
0500000US22089,"St. Charles Parish, Louisiana",1,Total population,52411,*****,LA,,22091,St. Helena Parish,LA
0500000US22091,"St. Helena Parish, Louisiana",1,Total population,10881,*****,LA,,22093,St. James Parish,LA
0500000US22093,"St. James Parish, Louisiana",1,Total population,20390,*****,LA,,22095,St. John the Baptist Parish,LA
0500000US22095,"St. John the Baptist Parish, Louisiana",1,Total population,42704,*****,LA,,22097,St. Landry Parish,LA
0500000US22097,"St. Landry Parish, Louisiana",1,Total population,82999,*****,LA,,22099,St. Martin Parish,LA
0500000US22099,"St. Martin Parish, Louisiana",1,Total population,52222,*****,LA,,22101,St. Mary Parish,LA
0500000US22101,"St. Mary Parish, Louisiana",1,Total population,49818,*****,LA,,22103,St. Tammany Parish,LA
0500000US22103,"St. Tammany Parish, Louisiana",1,Total population,262799,*****,LA,,22105,Tangipahoa Parish,LA
0500000US22105,"Tangipahoa Parish, Louisiana",1,Total population,132492,*****,LA,,22107,Tensas Parish,LA
0500000US22107,"Tensas Parish, Louisiana",1,Total population,4269,*****,LA,,22109,Terrebonne Parish,LA
0500000US22109,"Terrebonne Parish, Louisiana",1,Total population,110100,*****,LA,,22111,Union Parish,LA
0500000US22111,"Union Parish, Louisiana",1,Total population,21272,*****,LA,,22113,Vermilion Parish,LA
0500000US22113,"Vermilion Parish, Louisiana",1,Total population,57775,*****,LA,,22115,Vernon Parish,LA
0500000US22115,"Vernon Parish, Louisiana",1,Total population,49064,*****,LA,,22117,Washington Parish,LA
0500000US22117,"Washington Parish, Louisiana",1,Total population,45794,*****,LA,,22119,Webster Parish,LA
0500000US22119,"Webster Parish, Louisiana",1,Total population,37356,*****,LA,,22121,West Baton Rouge Parish,LA
0500000US22121,"West Baton Rouge Parish, Louisiana",1,Total population,27064,*****,LA,,22123,West Carroll Parish,LA
0500000US22123,"West Carroll Parish, Louisiana",1,Total population,9959,*****,LA,,22125,West Feliciana Parish,LA
0500000US22125,"West Feliciana Parish, Louisiana",1,Total population,15334,*****,LA,,22127,Winn Parish,LA
0500000US22127,"Winn Parish, Louisiana",1,Total population,13875,*****,LA,,23001,Androscoggin County,ME
0500000US23001,"Androscoggin County, Maine",1,Total population,110378,*****,ME,,23003,Aroostook County,ME
0500000US23003,"Aroostook County, Maine",1,Total population,67272,*****,ME,,23005,Cumberland County,ME
0500000US23005,"Cumberland County, Maine",1,Total population,300776,*****,ME,,23007,Franklin County,ME
0500000US23007,"Franklin County, Maine",1,Total population,29487,*****,ME,,23009,Hancock County,ME
0500000US23009,"Hancock County, Maine",1,Total population,55417,*****,ME,,23011,Kennebec County,ME
0500000US23011,"Kennebec County, Maine",1,Total population,123293,*****,ME,,23013,Knox County,ME
0500000US23013,"Knox County, Maine",1,Total population,40519,*****,ME,,23015,Lincoln County,ME
0500000US23015,"Lincoln County, Maine",1,Total population,35065,*****,ME,,23017,Oxford County,ME
0500000US23017,"Oxford County, Maine",1,Total population,57807,*****,ME,,23019,Penobscot County,ME
0500000US23019,"Penobscot County, Maine",1,Total population,152211,*****,ME,,23021,Piscataquis County,ME
0500000US23021,"Piscataquis County, Maine",1,Total population,16760,*****,ME,,23023,Sagadahoc County,ME
0500000US23023,"Sagadahoc County, Maine",1,Total population,36530,*****,ME,,23025,Somerset County,ME
0500000US23025,"Somerset County, Maine",1,Total population,50424,*****,ME,,23027,Waldo County,ME
0500000US23027,"Waldo County, Maine",1,Total population,39618,*****,ME,,23029,Washington County,ME
0500000US23029,"Washington County, Maine",1,Total population,31003,*****,ME,,23031,York County,ME
0500000US23031,"York County, Maine",1,Total population,210486,*****,ME,,24001,Allegany County,MD
0500000US24001,"Allegany County, Maryland",1,Total population,68684,*****,MD,,24003,Anne Arundel County,MD
0500000US24003,"Anne Arundel County, Maryland",1,Total population,584064,*****,MD,,24005,Baltimore County,MD
0500000US24005,"Baltimore County, Maryland",1,Total population,850702,*****,MD,,24009,Calvert County,MD
0500000US24009,"Calvert County, Maryland",1,Total population,92515,*****,MD,,24011,Caroline County,MD
0500000US24011,"Caroline County, Maryland",1,Total population,33234,*****,MD,,24013,Carroll County,MD
0500000US24013,"Carroll County, Maryland",1,Total population,172148,*****,MD,,24015,Cecil County,MD
0500000US24015,"Cecil County, Maryland",1,Total population,103370,*****,MD,,24017,Charles County,MD
0500000US24017,"Charles County, Maryland",1,Total population,165209,*****,MD,,24019,Dorchester County,MD
0500000US24019,"Dorchester County, Maryland",1,Total population,32486,*****,MD,,24021,Frederick County,MD
0500000US24021,"Frederick County, Maryland",1,Total population,267498,*****,MD,,24023,Garrett County,MD
0500000US24023,"Garrett County, Maryland",1,Total population,28955,*****,MD,,24025,Harford County,MD
0500000US24025,"Harford County, Maryland",1,Total population,259162,*****,MD,,24027,Howard County,MD
0500000US24027,"Howard County, Maryland",1,Total population,329248,*****,MD,,24029,Kent County,MD
0500000US24029,"Kent County, Maryland",1,Total population,19335,*****,MD,,24031,Montgomery County,MD
0500000US24031,"Montgomery County, Maryland",1,Total population,1057201,*****,MD,,24033,Prince George's County,MD
0500000US24033,"Prince George's County, Maryland",1,Total population,957767,*****,MD,,24035,Queen Anne's County,MD
0500000US24035,"Queen Anne's County, Maryland",1,Total population,49702,*****,MD,,24037,St. Mary's County,MD
